1.861,21.002,4,4,2.364,-7.004,4,4
1.071,16.284,4,4,2.501,-6.793,4,4
0.421,15.077,4,4,2.311,-6.603,4,4
-2.798,16.146,4,4,2.268,-6.757,4,4
-5.085,13.646,4,4,2.407,-6.787,4,4
-0.306,12.753,4,4,3.393,-6.012,4,4
-0.356,13.519,4,4,4.611,-5.289,4,4
-4.756,11.436,4,4,4.902,-5.385,4,4
-4.395,8.422,4,4,5.231,-5.394,4,4
-3.847,6.913,4,4,5.517,-5.186,4,4
-3.136,6.387,4,4,5.681,-5.295,4,4
-5.039,14.449,4,4,5.805,-5.06,4,4
-11.002,25.147,4,4,5.739,-4.911,4,4
-14.753,26.52,4,4,5.887,-4.845,4,4
-8.15,16.053,4,4,6.247,-4.769,4,4
-1.459,6.213,4,4,6.244,-4.555,4,4
-1.22,8.948,4,4,5.943,-4.107,5,4
-4.463,12.93,4,4,6.102,-3.936,4,4
-5.578,12.913,4,4,6.463,-3.611,4,4
-3.219,12.497,4,4,6.203,-3.276,4,4
-3.109,13.753,4,4,6.384,-3.578,5,4
-3.521,19.052,4,4,8.254,-4.951,4,4
-3.838,24.187,4,4,10.117,-7.007,4,4
-3.758,18.503,4,4,10.41,-7.939,4,4
-0.702,13.048,4,4,9.924,-7.659,4,4
2.257,13.606,5,4,9.326,-7.845,4,4
6.55,13.402,4,4,8.689,-7.417,4,4
6.768,11.787,4,4,8.688,-7.617,4,4
2.678,11.2,4,4,8.868,-7.672,4,4
3.009,11.982,4,4,8.671,-6.139,5,4
3.638,12.145,4,4,8.465,-5.628,5,4
6.971,14.272,4,4,8.333,-5.744,5,4
9.638,15.171,4,4,8.379,-5.604,5,4
9.16,14.409,4,4,8.414,-5.469,5,4
9.028,14.892,4,4,8.446,-5.807,5,4
9.296,15.054,4,4,8.658,-6.118,5,4
3.973,23.592,4,4,8.708,-5.959,5,4
4.378,26.129,4,4,8.772,-5.666,5,4
5.119,18.292,4,4,8.792,-5.668,5,4
3.818,18.825,4,4,8.722,-5.675,5,4
7.852,16.858,4,4,8.753,-5.81,5,4
8.36,12.597,4,4,8.529,-5.959,5,4
8.573,12.92,4,4,8.501,-5.687,5,4
8.547,13.099,4,4,8.808,-5.891,5,4
2.142,4.77,4,4,7.975,-5.668,5,4
-4.525,-3.773,4,4,3.897,-5.639,4,4
-4.983,-4.229,4,4,-2.257,-5.28,4,4
-5.286,-4.638,4,4,-7.336,-4.426,4,4
-5.546,-4.927,4,4,-9.795,-4.173,4,4
-5.819,-5.107,4,4,-10.263,-4.112,4,4
-6.082,-5.38,4,4,-10.127,-4.185,4,4
-6.263,-5.569,4,4,-10.202,-4.566,4,4
-6.383,-5.264,4,4,-10.14,-5.001,4,4
-6.684,-5.195,4,4,-9.971,-5.294,4,4
-6.932,-5.002,4,4,-10.103,-5.421,4,4
-7.231,-4.592,4,4,-10.198,-5.121,4,4
-7.673,-4.185,4,4,-10.161,-5.307,4,4
-8.122,-4.066,4,4,-9.957,-5.646,4,4
-9.041,-4.415,4,4,-9.842,-5.567,4,4
-8.971,-4.416,4,5,-9.821,-5.673,4,4
-9.006,-4.415,4,5,-9.836,-5.494,4,4
-9.005,-4.415,4,5,-9.859,-5.222,4,4
-8.943,-5.843,4,4,-9.824,-5.215,4,4
2.83,3.34,4,4,-9.657,-4.996,4,4
3.025,3.241,4,4,-9.527,-5,4,4
-8.756,-5.866,4,4,-9.618,-5.019,4,4
3.495,3.265,4,4,-9.662,-5.035,4,4
3.49,2.355,4,4,-9.551,-5.29,4,4
-8.952,-7.29,4,4,-9.457,-5.003,4,4
-3.269,6.421,4,4,-9.514,-4.696,4,4
-2.531,17.322,4,4,-9.493,-4.769,4,4
-7.382,16.004,4,4,-9.308,-4.613,4,4
-7.29,15.473,4,4,-9.239,-4.708,4,4
-5.019,15.464,4,4,-9.155,-4.491,4,4
-2.779,12.613,4,4,-9.511,-2.99,4,4
-3.054,14.496,4,4,-9.51,-2.43,4,5
-6.256,6.897,4,4,-9.667,-1.765,5,5
-6.851,7.742,4,4,-9.622,-1.095,5,5
-3.859,15.309,4,4,-9.565,-0.385,5,5
-3.166,8.56,4,4,-9.589,0.269,5,5
-2.561,8.905,4,4,-9.686,1.016,5,5
-1.702,8.89,4,4,-9.697,1.751,5,5
-0.907,13.471,4,4,-9.709,2.595,5,5
0.073,14.612,4,4,-9.73,3.429,4,5
4.868,11.719,4,4,-9.764,4.207,4,5
