5.324,8.283,5,5,-2.893,-3.904,4,4
5.325,8.257,5,5,-2.907,-4.101,4,4
5.298,8.231,5,5,-2.953,-3.703,4,4
5.297,8.203,5,5,-2.932,-3.479,4,4
5.297,8.177,5,5,-2.874,-3.35,4,4
5.297,8.151,5,5,-2.869,-3.319,4,4
5.27,8.151,5,5,-2.896,-3.238,4,4
5.223,8.122,5,5,-3.005,-3.298,4,4
-1.434,13.057,5,4,-2.95,-3.257,4,4
-1.489,13.028,5,5,-2.863,-3.252,4,4
-1.461,13.031,5,5,-2.874,-3.458,4,4
-1.516,13.032,5,5,-2.89,-3.2,4,4
-0.481,13.593,5,4,-2.929,-3.123,4,4
-0.49,13.628,5,5,-2.184,-4.267,4,4
-0.847,12.329,5,4,-1.113,-6.208,4,4
-0.86,12.329,5,5,-0.867,-7.159,4,4
-1.52,-14.612,5,4,-1.04,-7.135,4,4
-1.576,-14.612,5,5,-1.253,-7.256,4,4
-1237.8,-9860.8,5,4,-1.35,-7.454,4,4
-1183.3,-9423.4,5,5,-1.298,-7.24,4,4
-1275.8,-10097,5,5,-1.339,-6.888,4,4
-1211.7,-9615.3,5,5,-1.331,-7.012,4,4
-1211.7,-9615.3,5,5,-1.265,-7.382,4,4
-1292.9,-10259,5,5,-1.365,-7.033,4,4
-1292.9,-10259,5,5,-1.387,-7.132,4,4
-1301.5,-10326,5,5,-1.448,-7.542,4,4
-1309.9,-10391,5,5,-1.681,-7.387,4,4
-1386.1,-10998,5,5,-1.685,-7.422,4,4
-1405.3,-11147,5,5,-1.589,-7.287,4,4
-1416,-11263,5,5,-1.676,-7.344,4,4
-1607.9,-12795,5,5,-1.872,-7.26,4,4
-1767.3,-14019,4,5,-1.89,-7.669,4,4
-1927.6,-15291,5,5,-1.946,-7.704,4,4
-2102.1,-16728,4,5,-2.025,-7.406,4,4
-2353.8,-18674,5,5,-1.991,-7.54,4,4
-2150.3,-17158,4,5,-2.032,-7.722,4,4
-2191.7,-17432,4,5,-2.012,-7.849,4,4
11.148,8.682,4,4,-1.91,-7.717,4,4
11.129,8.69,4,5,-1.349,-7.491,4,4
11.074,8.743,4,5,-0.982,-7.485,4,4
-31.914,21.54,4,4,-1.149,-7.479,4,4
-32.005,21.657,4,5,-1.223,-7.532,4,4
-32.062,21.759,4,5,-1.308,-7.826,4,4
-32.097,21.823,4,5,-1.411,-7.681,4,4
-32.184,21.908,4,5,-1.356,-7.306,4,4
-32.781,21.528,4,4,-1.209,-7.235,4,4
-32.241,21.306,4,4,-1.079,-6.873,4,4
-30.884,3.43,4,4,-0.934,-6.704,4,4
-167.28,-1193.2,4,4,-0.853,-6.636,4,4
-168.23,-1177.2,4,4,-0.645,-6.559,4,4
-168.22,-1177.2,4,5,-0.561,-6.56,4,4
-168.22,-1177.2,4,5,-0.57,-6.597,4,4
-17.379,27.806,4,4,-0.516,-6.355,4,4
-21.146,27.286,4,4,-0.61,-5.912,4,4
-275.38,-2061.4,4,4,-0.659,-6.069,4,4
-279.96,-2103.1,4,5,-0.714,-5.977,4,4
-283.56,-2130.2,4,5,-0.877,-5.677,4,4
-288.25,-2159.1,4,5,-0.983,-5.9,4,4
-291.99,-2187.2,4,5,-0.884,-6.116,4,4
-296.43,-2214.4,4,5,-0.601,-6.054,4,4
-298.49,-2222.5,4,5,-0.557,-6.204,4,4
-299.98,-2232.2,4,5,-0.535,-6.21,4,4
-299.98,-2232.2,4,5,-0.501,-6.102,4,4
-299.98,-2232.2,4,5,-0.561,-5.634,4,4
-297.03,-2209.3,4,5,-0.466,-5.578,4,4
