1.728,4.555,4,4,2.428,6.305,4,4
1.379,5.132,4,4,2.405,6.62,4,5
0.878,5.409,4,4,2.383,6.908,4,5
0.513,5.601,4,4,2.184,7.182,4,5
0.426,5.671,4,4,1.974,7.341,4,5
0.104,5.882,4,4,1.711,7.451,4,5
-0.162,5.708,4,4,1.543,7.488,4,5
-0.349,5.168,4,4,1.348,7.477,4,5
-0.23,4.952,4,4,-2.619,11.863,5,4
-0.192,4.784,4,4,-2.393,10.228,5,4
-0.285,4.821,4,4,-1.819,8.265,4,4
-0.438,4.986,4,4,-1.545,7.702,5,4
-0.997,4.873,4,4,-1.092,8.253,5,4
-2.425,5.04,4,4,-1.152,8.408,5,4
-3.669,5.19,4,4,-1.199,8.109,5,4
-3.784,5.007,4,4,-0.896,8.225,4,4
-3.966,5.176,4,4,-0.651,7.882,4,4
-3.988,5.265,4,4,-0.524,7.782,4,4
-3.95,5.04,4,4,-0.503,7.921,4,4
-3.861,5.152,4,4,-0.395,7.751,5,4
-3.988,5.09,4,4,-0.167,7.582,5,4
-3.831,5.035,4,4,-0.872,6.789,5,4
-3.808,5.106,4,4,-1.371,6.443,5,4
-3.897,4.97,4,4,-0.697,5.829,5,4
-3.732,4.987,4,4,-0.514,7.54,5,4
-3.532,4.903,4,4,-0.298,7.493,5,5
-3.656,4.888,4,4,-0.032,7.411,5,5
-3.647,5.039,4,4,0.314,7.315,5,5
-3.59,4.982,4,4,0.647,7.137,5,5
-3.826,5.062,4,4,1.03,6.845,5,5
-3.681,4.943,4,4,1.338,6.554,5,5
-3.669,5.181,4,5,-1.196,12.74,5,4
-3.593,5.394,5,5,-0.84,10.698,5,4
-3.668,5.617,5,5,-0.963,7.449,5,4
-3.412,5.827,5,5,-0.529,4.663,5,4
-3.333,6.01,5,5,-0.078,3.35,5,4
-3.272,6.124,5,5,0.029,3.921,5,4
-3.249,6.169,4,5,0.248,4.171,5,4
-0.483,2.239,4,4,0.056,4.486,5,4
-0.54,1.197,4,4,0.16,4.64,5,4
-0.629,-0.35,4,4,0.182,4.598,5,4
-0.753,-1.008,4,4,0.06,5.424,4,4
-0.871,-1.377,4,4,-0.177,5.683,4,4
-0.851,-1.366,4,4,-0.627,5.607,4,4
-0.786,-1.677,4,4,-0.912,6.031,4,4
-0.744,-1.633,4,4,-1.211,5.928,4,4
-0.723,-1.803,4,4,-1.515,5.642,4,4
-0.763,-2.223,4,4,-1.676,5.643,4,4
-0.645,-2.457,4,4,-1.913,5.518,4,4
-0.698,-2.725,4,4,-2.015,5.629,4,4
-1.148,-3.116,4,4,-1.409,5.038,4,4
-2.907,-4.026,4,4,-0.844,3.669,4,4
-4.214,-4.562,4,4,-0.678,3.422,4,4
-4.44,-4.714,4,4,-0.939,3.508,4,4
-4.693,-4.898,4,4,-1.01,3.392,4,4
-4.739,-4.803,4,4,-0.997,3.482,4,4
-4.766,-4.827,4,4,-1.039,3.212,4,4
-4.84,-4.976,4,4,-1.037,3.284,4,4
-4.975,-5.129,4,4,-1.397,3.396,4,4
-5.058,-5.194,4,4,-1.352,3.177,4,4
-4.998,-4.77,4,4,-1.223,3.183,4,4
-4.975,-4.823,4,4,-1.258,3.038,4,4
-4.935,-5.305,4,4,-1.148,2.905,4,4
-4.351,-4.773,4,4,-1.22,3.034,4,4
-1.328,-4.027,4,4,-1.136,3.013,4,4
1.955,-4.019,4,4,-1.246,3.195,4,4
2.815,-3.886,4,4,-1.392,3.362,4,4
2.786,-3.948,4,4,-1.099,3.312,4,4
2.859,-3.637,4,4,-0.269,2.559,5,4
2.911,-3.315,4,4,0.366,1.542,5,4
2.756,-3.652,4,4,0.737,1.504,4,4
2.913,-3.612,4,4,0.765,1.6,4,4
2.922,-3.563,4,4,0.985,1.587,4,4
2.893,-3.53,4,4,1.306,1.848,4,4
2.947,-3.586,4,4,1.366,1.899,4,4
2.929,-4.262,4,4,1.437,1.745,4,4
2.941,-4.627,4,4,1.576,1.7,4,4
