-1.334,19.037,4,5,0.618,4.329,5,5
-1.509,19.223,4,5,0.562,4.192,4,5
-1.559,19.358,4,5,0.927,9.466,4,4
-1.702,19.581,4,5,1.086,7.608,4,4
-1.814,19.729,4,5,1.271,4.188,4,4
-1.856,19.947,4,5,1.143,1.753,4,4
-1.991,20.088,4,5,-1.741,16.006,4,4
5.703,6.463,4,4,-4.839,32.952,4,4
11.378,9.825,4,4,-2.675,17.635,4,4
16.517,13.549,4,4,-0.159,17.055,4,4
15.77,13.685,4,4,-0.075,32.61,4,4
11.962,16.256,4,4,-0.528,16.765,4,4
8.598,16.006,4,4,-0.63,1.304,4,4
8.758,13.605,4,4,-0.3,0.899,4,4
8.807,13.773,4,4,0.086,0.799,4,4
9.294,15.047,4,4,-1.345,15.622,4,4
9.39,17.336,4,4,0.931,15.082,4,4
9.592,17.271,4,4,5.128,-0.161,4,4
10.531,17.205,4,4,5.518,-0.403,4,4
4.179,9.277,4,4,5.89,-0.822,4,4
-2.465,1.503,4,4,6.051,-0.976,4,4
-2.294,2.269,4,4,6.001,-1.522,4,4
-2.385,2.269,4,4,6.107,-1.552,4,4
-2.387,2.443,4,4,6.222,-1.433,4,4
-2.426,2.391,4,4,6.576,-2.053,4,4
-2.544,2.115,4,4,6.549,-2.223,4,4
-2.637,2.159,4,4,6.518,-2.542,4,4
-2.645,2.127,4,4,6.774,-2.834,4,4
-2.55,2.043,4,4,6.732,-2.681,4,4
-2.499,2.189,4,4,6.805,-2.803,4,4
-2.607,2.273,4,4,6.747,-2.739,4,4
-2.643,2.22,4,4,6.625,-3.004,4,4
-2.651,2.322,4,4,6.627,-2.597,4,4
-2.917,2.469,4,4,6.545,1.429,4,4
-3.735,2.282,4,4,6.706,1.262,5,5
-4.277,2.207,4,4,6.694,1.065,5,5
-4.404,2.462,4,4,6.692,0.871,5,5
-4.573,2.925,4,4,6.756,0.644,5,5
-4.879,3.809,4,4,6.802,0.475,5,5
-4.87,3.928,4,5,6.994,0.277,5,5
-4.928,4.005,4,5,7.002,0.05,5,5
-4.932,4.137,4,5,3.314,0.082,4,4
-4.017,0.105,4,4,3.94,-0.166,4,4
1.144,9.175,4,4,4.745,-1.497,4,4
1.088,9.219,4,5,4.999,-3.555,4,4
1.002,9.284,4,5,4.731,-4.838,4,4
0.92,9.328,4,5,4.522,-5.194,4,4
0.909,9.275,4,5,4.507,-4.908,4,4
0.887,9.269,4,5,4.314,-4.685,4,4
0.772,9.303,5,5,4.397,-4.559,4,4
0.815,9.216,4,5,4.246,-4.415,4,4
0.82,9.225,4,5,4.179,-4.112,4,4
0.802,9.161,4,5,4.218,-4.35,4,4
13.288,11.507,4,4,4.017,-4.425,4,4
13.336,11.37,4,5,2.423,-5.009,4,4
13.296,12.034,4,4,0.18,-6.553,4,4
