3.548,-0.162,4,4,4.118,-6.137,4,4
3.931,-0.377,4,4,4.264,-6.276,4,4
3.986,-3.035,4,4,4.22,-6.467,4,4
3.871,-6.719,4,4,4.217,-6.464,4,4
3.976,-6.911,4,4,4.265,-6.393,4,4
4.153,-6.82,4,4,4.256,-6.386,4,4
4.177,-6.508,4,4,4.975,-6.989,4,4
4.19,-6.134,4,4,6.791,-8.734,4,4
4.181,-5.866,4,4,8.37,-10.158,4,4
4.678,-0.967,4,4,8.73,-10.58,4,4
5.378,3.753,4,4,8.784,-10.458,4,4
5.103,0.31,4,4,8.81,-10.333,4,4
4.621,-2.538,4,4,8.812,-10.21,4,4
4.546,-2.691,4,4,8.851,-10.176,4,4
4.565,-3.448,4,4,8.717,-10.367,4,4
4.396,-3.128,4,4,8.753,-10.21,4,4
4.35,-3.034,4,4,8.823,-10.164,4,4
4.855,-4.118,4,4,8.864,-10.289,4,4
5.425,-4.924,4,4,8.94,-10.291,4,4
5.673,-0.846,4,4,8.88,-10.051,4,4
6.035,3.438,4,4,8.877,-10.094,4,4
6.008,-0.771,4,4,8.891,-10.153,4,4
6.035,-1.558,4,4,8.768,-10.094,4,4
6.604,2.089,4,4,8.854,-10.003,4,4
6.556,-1.944,4,4,8.852,-10.109,4,4
6.108,-6.181,4,4,8.813,-10.299,4,4
5.879,-6.264,4,4,8.896,-10.275,4,4
5.725,-6.138,4,4,8.829,-10.263,4,4
5.339,-6.013,4,4,8.759,-10.3,4,4
5.42,-6.372,4,4,8.751,-10.302,4,4
5.321,-6.346,4,4,8.753,-10.239,4,4
5.194,-5.891,4,4,8.744,-10.088,4,4
5.097,-5.827,4,4,8.819,-10.051,4,4
5.099,-5.912,4,4,8.997,-10.158,4,4
5.208,-5.795,4,4,8.894,-10.295,4,4
5.146,-5.658,4,4,8.849,-10.364,4,4
5.108,-0.762,4,4,8.864,-10.38,4,4
5.06,-1.194,4,4,8.842,-10.268,4,4
5.082,-6.208,4,4,8.903,-7.005,4,4
4.982,-5.666,4,4,8.914,-3.873,4,4
4.821,-5.661,4,4,12.364,2.25,4,4
4.765,-5.522,4,4,13.414,-0.034,4,4
4.738,-0.337,4,4,11.047,-7.491,4,4
8.426,2.934,4,4,10.844,-6.436,4,4
12.387,1.477,4,4,10.598,-6.184,4,4
8.46,-1.161,4,4,10.408,-6.019,4,4
4.275,-4.315,4,4,10.332,-6.024,4,4
4.286,-4.764,4,4,10.295,-6.123,4,4
4.192,-4.792,4,4,10.286,-6.026,4,4
4.194,-4.932,4,4,10.337,-5.912,4,4
4.11,-5.116,4,4,10.315,-5.947,4,4
4.07,-5.323,4,4,10.398,-6.08,4,4
4.069,-5.507,4,4,10.532,-5.958,4,4
4.035,-5.467,4,4,10.731,-6.16,4,4
4.148,-5.396,4,4,11.024,-2.977,4,4
4.115,-5.505,4,4,11.271,0.803,4,4
4.162,-5.361,4,4,15.44,4.903,4,4
4.255,-5.364,4,4,14.322,7.709,4,4
4.369,-5.506,4,4,9.574,7.818,4,4
4.505,-5.309,4,4,10.088,8.588,4,4
4.534,-5.516,4,4,10.425,0.999,4,4
4.542,-5.821,4,4,1.96,4.9,4,4
4.581,-5.66,4,4,0.2,13.452,4,4
5.775,-5.676,4,4,6.815,9.374,4,4
