5.936,8.684,4,5,15.035,34.003,5,5
5.934,8.67,4,5,15.09,34.016,5,5
5.951,8.673,4,5,15.149,34.033,5,5
5.95,8.645,4,5,15.177,34.037,5,5
5.951,8.619,4,5,15.166,34.051,5,5
5.922,8.577,4,5,15.151,34.051,5,5
5.904,8.594,4,5,15.119,34.011,5,5
5.911,8.565,4,5,15.159,33.996,5,5
5.882,8.537,4,5,15.182,33.963,5,5
-11.261,5.139,4,4,15.182,33.936,5,5
-5.522,8.823,4,4,15.194,33.945,5,5
-4.326,9.382,4,4,15.171,33.95,5,5
-8.67,6.226,4,4,15.128,33.951,5,5
-8.547,7.29,4,4,15.052,33.842,5,5
-5.084,6.258,4,4,15.024,33.838,5,5
-1.448,8.398,4,4,15.08,33.845,5,5
-1.027,9.859,4,4,15.08,33.818,5,5
-0.916,11.834,4,4,15.092,33.827,5,5
-0.707,15.137,4,4,15.042,33.85,5,5
-0.484,13.222,4,4,15.018,33.883,5,5
-0.382,12.866,4,4,15.006,33.874,5,5
-5.763,11.955,4,4,14.932,33.929,5,5
-7.074,8.213,4,4,14.932,33.929,5,5
-3.744,8.118,4,4,14.951,33.933,5,5
-4.614,12.545,4,4,14.892,33.883,4,5
-6.94,12.99,4,4,14.869,33.888,4,5
-9.248,13.75,4,4,14.766,33.802,4,5
-6.048,10.875,4,4,14.765,33.774,5,5
-5.824,9.035,4,4,14.705,33.674,4,5
-2.891,14.813,4,4,14.686,33.596,4,5
-6.908,12.879,4,4,14.772,33.565,4,5
-12.276,-0.199,4,4,14.752,33.477,4,5
-7.188,-6.438,4,4,14.814,33.479,4,5
-6.661,-2.164,4,4,14.809,33.372,4,5
-7.404,-0.873,4,4,14.768,33.302,5,5
-11.171,-0.48,4,4,14.843,33.269,5,5
-14.879,8.54,4,4,14.863,33.294,5,5
-14.789,8.484,4,5,14.968,33.327,5,5
-15.815,19.746,4,4,14.999,33.311,4,5
-15.626,14.693,4,4,15.054,33.394,4,5
-4.472,8.69,4,4,15.116,33.423,4,5
-0.452,8.602,4,4,15.101,33.427,4,5
-7.894,13.7,4,4,15.164,33.456,4,5
-0.448,15.254,4,4,15.207,33.467,4,5
-0.434,11.08,4,4,15.269,33.544,4,5
-5.415,10.839,4,4,15.351,33.523,4,5
-2.824,11.625,4,4,15.36,33.623,4,5
2.827,10.842,4,4,15.402,33.76,4,5
