13.24,14.05,3.12,16.45,13.75,0.61
13.23,14.05,3.12,16.45,13.76,0.61
13.22,14.05,3.12,16.45,13.76,0.61
13.2,14.04,3.12,16.46,13.76,0.61
13.2,14.05,3.12,16.46,13.78,0.61
13.2,14.04,3.12,16.47,13.78,0.6
13.19,14.04,3.12,16.49,13.78,0.61
13.19,14.04,3.12,16.49,13.79,0.61
13.17,14.04,3.12,16.5,13.79,0.61
13.16,14.02,3.12,16.5,13.79,0.61
13.14,14.02,3.12,16.52,13.81,0.61
13.13,14.02,3.12,16.53,13.81,0.61
13.12,14.02,3.12,16.53,13.82,0.61
13.1,14.01,3.12,16.53,13.82,0.61
13.09,14.01,3.14,16.53,13.82,0.61
13.06,13.99,3.15,16.53,13.84,0.61
13.04,13.98,3.15,16.53,13.84,0.61
13.01,13.97,3.15,16.53,13.84,0.61
12.99,13.97,3.15,16.55,13.84,0.61
12.97,13.95,3.17,16.55,13.84,0.61
12.94,13.94,3.17,16.55,13.84,0.61
12.91,13.92,3.18,16.55,13.84,0.61
12.9,13.89,3.18,16.55,13.84,0.61
12.87,13.89,3.2,16.53,13.84,0.61
12.84,13.88,3.21,16.55,13.84,0.61
12.81,13.86,3.21,16.55,13.82,0.61
12.8,13.85,3.21,16.55,13.82,0.61
12.77,13.84,3.22,16.55,13.82,0.61
12.74,13.82,3.24,16.55,13.81,0.61
12.71,13.81,3.25,16.55,13.82,0.61
12.68,13.81,3.27,16.55,13.82,0.61
12.67,13.79,3.27,16.55,13.81,0.63
12.64,13.78,3.28,16.56,13.81,0.63
12.62,13.78,3.28,16.56,13.81,0.63
12.6,13.78,3.3,16.56,13.81,0.63
12.58,13.78,3.31,16.56,13.81,0.63
12.57,13.78,3.33,16.56,13.81,0.63
12.55,13.78,3.33,16.56,13.79,0.63
12.54,13.78,3.34,16.56,13.79,0.63
12.54,13.78,3.34,16.56,13.79,0.63
12.52,13.76,3.34,16.56,13.79,0.63
12.52,13.76,3.34,16.58,13.78,0.61
12.52,13.76,3.34,16.58,13.78,0.63
12.51,13.75,3.34,16.58,13.79,0.63
12.51,13.75,3.34,16.59,13.79,0.61
12.5,13.74,3.34,16.59,13.78,0.63
12.5,13.72,3.34,16.6,13.78,0.63
12.48,13.72,3.34,16.62,13.78,0.63
12.47,13.71,3.34,16.63,13.78,0.63
12.45,13.71,3.33,16.63,13.78,0.63
12.45,13.71,3.33,16.66,13.76,0.63
12.44,13.71,3.33,16.66,13.78,0.63
12.42,13.71,3.33,16.66,13.76,0.63
12.41,13.71,3.31,16.68,13.76,0.63
12.41,13.71,3.31,16.68,13.76,0.63
12.39,13.71,3.33,16.68,13.76,0.63
12.39,13.71,3.33,16.68,13.76,0.63
12.38,13.72,3.33,16.68,13.76,0.63
12.38,13.72,3.31,16.69,13.76,0.63
12.37,13.74,3.3,16.69,13.76,0.63
12.38,13.75,3.28,16.68,13.76,0.63
12.38,13.78,3.25,16.68,13.76,0.63
12.39,13.81,3.22,16.69,13.76,0.63
12.41,13.84,3.18,16.69,13.76,0.63
12.42,13.88,3.17,16.69,13.76,0.63
12.44,13.94,3.14,16.69,13.76,0.63
12.47,13.98,3.12,16.69,13.76,0.63
12.48,14.04,3.09,16.71,13.76,0.63
12.51,14.1,3.08,16.71,13.76,0.63
12.54,14.15,3.07,16.71,13.76,0.63
12.57,14.21,3.05,16.72,13.76,0.63
12.6,14.25,3.04,16.73,13.76,0.63
12.6,14.31,3.02,16.73,13.76,0.63
12.62,14.36,3.01,16.73,13.76,0.63
12.64,14.4,3.01,16.73,13.76,0.63
12.67,14.44,2.98,16.73,13.76,0.63
12.68,14.47,2.97,16.72,13.76,0.63
12.7,14.51,2.94,16.71,13.76,0.63
12.71,14.56,2.92,16.69,13.76,0.63
12.74,14.59,2.89,16.68,13.76,0.63
12.75,14.61,2.88,16.66,13.78,0.63
12.75,14.66,2.85,16.65,13.78,0.63
12.75,14.7,2.84,16.63,13.78,0.63
12.75,14.74,2.81,16.63,13.78,0.63
12.77,14.77,2.81,16.63,13.78,0.63
12.77,14.82,2.79,16.62,13.78,0.63
12.77,14.85,2.79,16.6,13.78,0.63
12.78,14.89,2.78,16.6,13.78,0.63
12.78,14.92,2.76,16.6,13.79,0.63
12.78,14.95,2.76,16.6,13.79,0.63
12.8,14.98,2.76,16.6,13.79,0.63
12.8,15,2.76,16.6,13.79,0.63
12.81,15.03,2.75,16.59,13.81,0.63
12.83,15.05,2.75,16.59,13.82,0.63
12.83,15.08,2.76,16.59,13.82,0.63
12.84,15.09,2.75,16.59,13.84,0.63
12.86,15.1,2.75,16.58,13.84,0.63
12.86,15.13,2.76,16.58,13.84,0.63
12.87,15.15,2.75,16.56,13.85,0.63
12.87,15.16,2.75,16.56,13.85,0.63
12.88,15.19,2.75,16.55,13.85,0.63
12.88,15.21,2.76,16.55,13.85,0.61
12.88,15.23,2.75,16.53,13.86,0.63
12.9,15.25,2.75,16.55,13.85,0.61
12.9,15.28,2.75,16.55,13.85,0.61
12.9,15.29,2.75,16.55,13.85,0.61
12.9,15.31,2.75,16.53,13.86,0.63
