115.19,-11.038,4,5,0.596,-0.585,4,4
115.1,-10.964,4,5,0.603,-0.791,4,4
114.89,-10.915,4,5,0.75,-1.023,4,4
114.78,-10.851,4,5,0.58,-0.981,4,4
2.838,13.974,4,4,0.648,-1.299,4,4
7.937,13.421,4,4,0.71,-1.481,4,4
5.63,13.301,4,4,0.664,-1.573,4,4
-1.487,13.655,4,4,0.611,-1.589,4,4
-0.936,13.483,4,4,0.773,-0.218,4,4
-0.087,11.264,4,4,1.007,3.323,4,4
0.938,8.804,4,4,0.96,6.393,4,4
1.868,9.703,4,4,0.593,7.234,4,4
1.396,12.787,4,4,0.684,7.157,4,4
0.758,12.439,4,4,0.729,6.791,4,4
0.533,10.597,4,4,0.664,6.455,4,4
0.932,10.928,4,4,0.561,6.41,4,4
0.931,10.924,4,5,0.622,6.369,4,4
0.434,5.587,4,4,0.476,6.522,4,4
-6.62,1.958,4,4,0.426,6.402,4,4
-18.704,-3.349,4,4,0.405,5.975,4,4
-23.255,1.402,4,4,0.283,6.169,4,4
-23.294,1.451,5,5,0.11,6.224,4,4
-22.43,-1.588,4,4,-0.056,5.652,4,4
-19.042,-1.983,4,4,-0.752,2.939,4,4
-8.044,4.66,4,4,-2.047,-1.321,4,4
-8.08,3.056,4,4,-2.732,-3.123,4,4
-10.161,-4.953,4,4,-2.674,-3.152,4,4
-16.299,-2.958,4,4,-2.641,-2.625,4,4
-17.829,-6.738,4,4,-2.551,-1.979,4,4
-11.745,-8.62,4,4,-2.495,-1.963,4,4
-21.892,-3.88,4,4,-2.457,-1.476,4,4
-22.363,-3.426,4,4,-2.688,-1.42,4,4
-16.771,-3.759,4,4,-2.748,-1.522,4,4
-8.619,-1.201,4,4,-2.527,-1.167,4,4
-8.281,-1.95,4,4,-2.425,-1.306,4,4
-16.215,-3.77,4,4,-2.496,-1.089,4,4
-13.38,-7.52,4,4,-2.544,-0.757,4,4
-17.187,-4.084,4,4,-2.515,-0.963,4,4
-18.439,4.329,4,4,-2.621,-1.246,4,4
-8.747,2.646,4,4,-2.642,-1.375,4,4
-8.928,-1.054,4,4,-2.692,-1.294,4,4
-19.748,-2.665,4,4,-2.805,-1.214,4,4
-10.312,-3.155,4,4,-4.182,-0.768,4,4
-3.631,-5.603,4,4,-7.333,-0.297,4,4
-4.328,-3.522,4,4,-9.329,-0.088,4,4
-9.707,-1.185,4,4,-9.486,0.172,4,4
-23.843,-2.084,4,4,-9.478,0.258,4,4
-23.913,1.211,4,4,-9.515,-0.137,4,4
-12.633,10.402,4,4,-9.435,-0.34,4,4
-1.166,12.803,4,4,-9.417,-0.147,4,4
-2.36,9.128,4,4,-9.18,0.03,4,4
-3.432,9.18,4,4,-8.997,-0.152,4,4
-3.466,8.708,4,4,-9.038,-0.348,4,4
-4.133,7.813,4,4,-9.079,-0.503,4,4
-4.619,6.921,4,4,-8.991,-0.642,4,4
-5.026,6.609,4,4,-8.903,-0.808,4,4
-5.485,6.055,4,4,-9.134,-0.911,4,4
-5.847,5.587,4,4,-9.037,-0.876,4,4
-6.168,4.905,4,4,-6.434,-1.601,4,4
-6.579,3.966,4,4,-2.357,-2.826,4,4
-6.886,3.608,4,4,-0.743,-3.817,4,4
-7.178,3.384,4,4,-0.941,-4.111,4,4
-7.373,3.208,4,4,-1.139,-4.297,4,4
-7.575,2.997,4,4,-1.239,-4.126,4,4
-7.894,2.448,4,4,-1.288,-3.944,4,4
-8.153,2.231,4,4,-1.423,-4.175,4,4
-8.324,2.073,4,4,-1.478,-3.897,4,4
-8.375,1.684,4,4,-1.297,-3.771,4,4
